01N01000000000000	Nc	Noun common	Noun Type=common
01N01010207000002	Ncmpi--y	Noun common masculine plural instrumental +Animate	Noun Type=common Gender=masculine Number=plural Case=instrumental Animate=yes
01N01020000000000	Ncf	Noun common feminine	Noun Type=common Gender=feminine
01N01020000000001	Ncf----n	Noun common feminine -Animate	Noun Type=common Gender=feminine Animate=no
01N01020000000002	Ncf----y	Noun common feminine +Animate	Noun Type=common Gender=feminine Animate=yes
01N01020001000001	Ncf-n--n	Noun common feminine nominative -Animate	Noun Type=common Gender=feminine Case=nominative Animate=no
01N01020001000002	Ncf-n--y	Noun common feminine nominative +Animate	Noun Type=common Gender=feminine Case=nominative Animate=yes
01N01020002000000	Ncf-g	Noun common feminine genitive	Noun Type=common Gender=feminine Case=genitive
01N01020002000001	Ncf-g--n	Noun common feminine genitive -Animate	Noun Type=common Gender=feminine Case=genitive Animate=no
01N01020003000001	Ncf-d--n	Noun common feminine dative -Animate	Noun Type=common Gender=feminine Case=dative Animate=no
01N01020004000001	Ncf-a--n	Noun common feminine accusative -Animate	Noun Type=common Gender=feminine Case=accusative Animate=no
01N01020101000000	Ncfsn	Noun common feminine singular nominative	Noun Type=common Gender=feminine Number=singular Case=nominative
01N01020101000001	Ncfsn--n	Noun common feminine singular nominative -Animate	Noun Type=common Gender=feminine Number=singular Case=nominative Animate=no
01N01020101000002	Ncfsn--y	Noun common feminine singular nominative +Animate	Noun Type=common Gender=feminine Number=singular Case=nominative Animate=yes
01N01020102000000	Ncfsg	Noun common feminine singular genitive	Noun Type=common Gender=feminine Number=singular Case=genitive
01N01020102000001	Ncfsg--n	Noun common feminine singular genitive -Animate	Noun Type=common Gender=feminine Number=singular Case=genitive Animate=no
01N01020102000002	Ncfsg--y	Noun common feminine singular genitive +Animate	Noun Type=common Gender=feminine Number=singular Case=genitive Animate=yes
01N01020103000001	Ncfsd--n	Noun common feminine singular dative -Animate	Noun Type=common Gender=feminine Number=singular Case=dative Animate=no
01N01020103000002	Ncfsd--y	Noun common feminine singular dative +Animate	Noun Type=common Gender=feminine Number=singular Case=dative Animate=yes
01N01020104000000	Ncfsa	Noun common feminine singular accusative	Noun Type=common Gender=feminine Number=singular Case=accusative
01N01020104000001	Ncfsa--n	Noun common feminine singular accusative -Animate	Noun Type=common Gender=feminine Number=singular Case=accusative Animate=no
01N01020104000002	Ncfsa--y	Noun common feminine singular accusative +Animate	Noun Type=common Gender=feminine Number=singular Case=accusative Animate=yes
01N01020105000001	Ncfsv--n	Noun common feminine singular vocative -Animate	Noun Type=common Gender=feminine Number=singular Case=vocative Animate=no
01N01020105000002	Ncfsv--y	Noun common feminine singular vocative +Animate	Noun Type=common Gender=feminine Number=singular Case=vocative Animate=yes
01N01020106000000	Ncfsl	Noun common feminine singular locative	Noun Type=common Gender=feminine Number=singular Case=locative
01N01020106000001	Ncfsl--n	Noun common feminine singular locative -Animate	Noun Type=common Gender=feminine Number=singular Case=locative Animate=no
01N01020106000002	Ncfsl--y	Noun common feminine singular locative +Animate	Noun Type=common Gender=feminine Number=singular Case=locative Animate=yes
01N01020107000001	Ncfsi--n	Noun common feminine singular instrumental -Animate	Noun Type=common Gender=feminine Number=singular Case=instrumental Animate=no
01N01020107000002	Ncfsi--y	Noun common feminine singular instrumental +Animate	Noun Type=common Gender=feminine Number=singular Case=instrumental Animate=yes
01N01020201000000	Ncfpn	Noun common feminine plural nominative	Noun Type=common Gender=feminine Number=plural Case=nominative
01N01020201000001	Ncfpn--n	Noun common feminine plural nominative -Animate	Noun Type=common Gender=feminine Number=plural Case=nominative Animate=no
01N01020201000002	Ncfpn--y	Noun common feminine plural nominative +Animate	Noun Type=common Gender=feminine Number=plural Case=nominative Animate=yes
01N01020202000000	Ncfpg	Noun common feminine plural genitive	Noun Type=common Gender=feminine Number=plural Case=genitive
01N01020202000001	Ncfpg--n	Noun common feminine plural genitive -Animate	Noun Type=common Gender=feminine Number=plural Case=genitive Animate=no
01N01020202000002	Ncfpg--y	Noun common feminine plural genitive +Animate	Noun Type=common Gender=feminine Number=plural Case=genitive Animate=yes
01N01020203000000	Ncfpd	Noun common feminine plural dative	Noun Type=common Gender=feminine Number=plural Case=dative
01N01020203000001	Ncfpd--n	Noun common feminine plural dative -Animate	Noun Type=common Gender=feminine Number=plural Case=dative Animate=no
01N01020203000002	Ncfpd--y	Noun common feminine plural dative +Animate	Noun Type=common Gender=feminine Number=plural Case=dative Animate=yes
01N01020204000001	Ncfpa--n	Noun common feminine plural accusative -Animate	Noun Type=common Gender=feminine Number=plural Case=accusative Animate=no
01N01020204000002	Ncfpa--y	Noun common feminine plural accusative +Animate	Noun Type=common Gender=feminine Number=plural Case=accusative Animate=yes
01N01020205000001	Ncfpv--n	Noun common feminine plural vocative -Animate	Noun Type=common Gender=feminine Number=plural Case=vocative Animate=no
01N01020205000002	Ncfpv--y	Noun common feminine plural vocative +Animate	Noun Type=common Gender=feminine Number=plural Case=vocative Animate=yes
01N01020206000000	Ncfpl	Noun common feminine plural locative	Noun Type=common Gender=feminine Number=plural Case=locative
01N01020206000001	Ncfpl--n	Noun common feminine plural locative -Animate	Noun Type=common Gender=feminine Number=plural Case=locative Animate=no
01N01020206000002	Ncfpl--y	Noun common feminine plural locative +Animate	Noun Type=common Gender=feminine Number=plural Case=locative Animate=yes
01N01020207000001	Ncfpi--n	Noun common feminine plural instrumental -Animate	Noun Type=common Gender=feminine Number=plural Case=instrumental Animate=no
01N01020207000002	Ncfpi--y	Noun common feminine plural instrumental +Animate	Noun Type=common Gender=feminine Number=plural Case=instrumental Animate=yes
01N01030000000000	Ncn	Noun common neuter	Noun Type=common Gender=neuter
01N01030000000001	Ncn----n	Noun common neuter -Animate	Noun Type=common Gender=neuter Animate=no
01N01030000000002	Ncn----y	Noun common neuter +Animate	Noun Type=common Gender=neuter Animate=yes
01N01030001000001	Ncn-n--n	Noun common neuter nominative -Animate	Noun Type=common Gender=neuter Case=nominative Animate=no
01N01030002000001	Ncn-g--n	Noun common neuter genitive -Animate	Noun Type=common Gender=neuter Case=genitive Animate=no
01N01030004000001	Ncn-a--n	Noun common neuter accusative -Animate	Noun Type=common Gender=neuter Case=accusative Animate=no
01N01030005000002	Ncn-v--y	Noun common neuter vocative +Animate	Noun Type=common Gender=neuter Case=vocative Animate=yes
01N01030101000000	Ncnsn	Noun common neuter singular nominative	Noun Type=common Gender=neuter Number=singular Case=nominative
01N01030101000001	Ncnsn--n	Noun common neuter singular nominative -Animate	Noun Type=common Gender=neuter Number=singular Case=nominative Animate=no
01N01030101000002	Ncnsn--y	Noun common neuter singular nominative +Animate	Noun Type=common Gender=neuter Number=singular Case=nominative Animate=yes
01N01030102000000	Ncnsg	Noun common neuter singular genitive	Noun Type=common Gender=neuter Number=singular Case=genitive
01N01030102000001	Ncnsg--n	Noun common neuter singular genitive -Animate	Noun Type=common Gender=neuter Number=singular Case=genitive Animate=no
01N01030102000002	Ncnsg--y	Noun common neuter singular genitive +Animate	Noun Type=common Gender=neuter Number=singular Case=genitive Animate=yes
01N01030103000000	Ncnsd	Noun common neuter singular dative	Noun Type=common Gender=neuter Number=singular Case=dative
01N01030103000001	Ncnsd--n	Noun common neuter singular dative -Animate	Noun Type=common Gender=neuter Number=singular Case=dative Animate=no
01N01030103000002	Ncnsd--y	Noun common neuter singular dative +Animate	Noun Type=common Gender=neuter Number=singular Case=dative Animate=yes
01N01030104000000	Ncnsa	Noun common neuter singular accusative	Noun Type=common Gender=neuter Number=singular Case=accusative
01N01030104000001	Ncnsa--n	Noun common neuter singular accusative -Animate	Noun Type=common Gender=neuter Number=singular Case=accusative Animate=no
01N01030104000002	Ncnsa--y	Noun common neuter singular accusative +Animate	Noun Type=common Gender=neuter Number=singular Case=accusative Animate=yes
01N01030105000001	Ncnsv--n	Noun common neuter singular vocative -Animate	Noun Type=common Gender=neuter Number=singular Case=vocative Animate=no
01N01030105000002	Ncnsv--y	Noun common neuter singular vocative +Animate	Noun Type=common Gender=neuter Number=singular Case=vocative Animate=yes
01N01030106000000	Ncnsl	Noun common neuter singular locative	Noun Type=common Gender=neuter Number=singular Case=locative
01N01030106000001	Ncnsl--n	Noun common neuter singular locative -Animate	Noun Type=common Gender=neuter Number=singular Case=locative Animate=no
01N01030106000002	Ncnsl--y	Noun common neuter singular locative +Animate	Noun Type=common Gender=neuter Number=singular Case=locative Animate=yes
01N01030107000001	Ncnsi--n	Noun common neuter singular instrumental -Animate	Noun Type=common Gender=neuter Number=singular Case=instrumental Animate=no
01N01030107000002	Ncnsi--y	Noun common neuter singular instrumental +Animate	Noun Type=common Gender=neuter Number=singular Case=instrumental Animate=yes
01N01030201000001	Ncnpn--n	Noun common neuter plural nominative -Animate	Noun Type=common Gender=neuter Number=plural Case=nominative Animate=no
01N01030201000002	Ncnpn--y	Noun common neuter plural nominative +Animate	Noun Type=common Gender=neuter Number=plural Case=nominative Animate=yes
01N01030202000001	Ncnpg--n	Noun common neuter plural genitive -Animate	Noun Type=common Gender=neuter Number=plural Case=genitive Animate=no
01N01030202000002	Ncnpg--y	Noun common neuter plural genitive +Animate	Noun Type=common Gender=neuter Number=plural Case=genitive Animate=yes
01N01030203000001	Ncnpd--n	Noun common neuter plural dative -Animate	Noun Type=common Gender=neuter Number=plural Case=dative Animate=no
01N01030203000002	Ncnpd--y	Noun common neuter plural dative +Animate	Noun Type=common Gender=neuter Number=plural Case=dative Animate=yes
01N01030204000001	Ncnpa--n	Noun common neuter plural accusative -Animate	Noun Type=common Gender=neuter Number=plural Case=accusative Animate=no
01N01030204000002	Ncnpa--y	Noun common neuter plural accusative +Animate	Noun Type=common Gender=neuter Number=plural Case=accusative Animate=yes
01N01030205000001	Ncnpv--n	Noun common neuter plural vocative -Animate	Noun Type=common Gender=neuter Number=plural Case=vocative Animate=no
01N01030205000002	Ncnpv--y	Noun common neuter plural vocative +Animate	Noun Type=common Gender=neuter Number=plural Case=vocative Animate=yes
01N01030206000001	Ncnpl--n	Noun common neuter plural locative -Animate	Noun Type=common Gender=neuter Number=plural Case=locative Animate=no
01N01030206000002	Ncnpl--y	Noun common neuter plural locative +Animate	Noun Type=common Gender=neuter Number=plural Case=locative Animate=yes
01N01030207000001	Ncnpi--n	Noun common neuter plural instrumental -Animate	Noun Type=common Gender=neuter Number=plural Case=instrumental Animate=no
01N01030207000002	Ncnpi--y	Noun common neuter plural instrumental +Animate	Noun Type=common Gender=neuter Number=plural Case=instrumental Animate=yes
01N02000000000000	Np	Noun proper	Noun Type=proper
01N02000001000000	Np--n	Noun proper nominative	Noun Type=proper Case=nominative
01N02000200000000	Np-p	Noun proper plural	Noun Type=proper Number=plural
01N02010101000000	Npmsn	Noun proper masculine singular nominative	Noun Type=proper Gender=masculine Number=singular Case=nominative
01N02010101000001	Npmsn--n	Noun proper masculine singular nominative -Animate	Noun Type=proper Gender=masculine Number=singular Case=nominative Animate=no
01N02010101000002	Npmsn--y	Noun proper masculine singular nominative +Animate	Noun Type=proper Gender=masculine Number=singular Case=nominative Animate=yes
01N02010102000000	Npmsg	Noun proper masculine singular genitive	Noun Type=proper Gender=masculine Number=singular Case=genitive
01N02010102000001	Npmsg--n	Noun proper masculine singular genitive -Animate	Noun Type=proper Gender=masculine Number=singular Case=genitive Animate=no
01N02010102000002	Npmsg--y	Noun proper masculine singular genitive +Animate	Noun Type=proper Gender=masculine Number=singular Case=genitive Animate=yes
01N02010103000001	Npmsd--n	Noun proper masculine singular dative -Animate	Noun Type=proper Gender=masculine Number=singular Case=dative Animate=no
01N02010103000002	Npmsd--y	Noun proper masculine singular dative +Animate	Noun Type=proper Gender=masculine Number=singular Case=dative Animate=yes
01N02010104000001	Npmsa--n	Noun proper masculine singular accusative -Animate	Noun Type=proper Gender=masculine Number=singular Case=accusative Animate=no
01N02010104000002	Npmsa--y	Noun proper masculine singular accusative +Animate	Noun Type=proper Gender=masculine Number=singular Case=accusative Animate=yes
01N02010105000001	Npmsv--n	Noun proper masculine singular vocative -Animate	Noun Type=proper Gender=masculine Number=singular Case=vocative Animate=no
01N02010105000002	Npmsv--y	Noun proper masculine singular vocative +Animate	Noun Type=proper Gender=masculine Number=singular Case=vocative Animate=yes
01N02010106000000	Npmsl	Noun proper masculine singular locative	Noun Type=proper Gender=masculine Number=singular Case=locative
01N02010106000001	Npmsl--n	Noun proper masculine singular locative -Animate	Noun Type=proper Gender=masculine Number=singular Case=locative Animate=no
01N02010106000002	Npmsl--y	Noun proper masculine singular locative +Animate	Noun Type=proper Gender=masculine Number=singular Case=locative Animate=yes
01N02010107000001	Npmsi--n	Noun proper masculine singular instrumental -Animate	Noun Type=proper Gender=masculine Number=singular Case=instrumental Animate=no
01N02010107000002	Npmsi--y	Noun proper masculine singular instrumental +Animate	Noun Type=proper Gender=masculine Number=singular Case=instrumental Animate=yes
01N02010201000001	Npmpn--n	Noun proper masculine plural nominative -Animate	Noun Type=proper Gender=masculine Number=plural Case=nominative Animate=no
01N02010201000002	Npmpn--y	Noun proper masculine plural nominative +Animate	Noun Type=proper Gender=masculine Number=plural Case=nominative Animate=yes
01N02010202000001	Npmpg--n	Noun proper masculine plural genitive -Animate	Noun Type=proper Gender=masculine Number=plural Case=genitive Animate=no
01N02010202000002	Npmpg--y	Noun proper masculine plural genitive +Animate	Noun Type=proper Gender=masculine Number=plural Case=genitive Animate=yes
01N02010203000001	Npmpd--n	Noun proper masculine plural dative -Animate	Noun Type=proper Gender=masculine Number=plural Case=dative Animate=no
01N02010203000002	Npmpd--y	Noun proper masculine plural dative +Animate	Noun Type=proper Gender=masculine Number=plural Case=dative Animate=yes
01N02010204000001	Npmpa--n	Noun proper masculine plural accusative -Animate	Noun Type=proper Gender=masculine Number=plural Case=accusative Animate=no
01N02010204000002	Npmpa--y	Noun proper masculine plural accusative +Animate	Noun Type=proper Gender=masculine Number=plural Case=accusative Animate=yes
01N02010205000001	Npmpv--n	Noun proper masculine plural vocative -Animate	Noun Type=proper Gender=masculine Number=plural Case=vocative Animate=no
01N02010205000002	Npmpv--y	Noun proper masculine plural vocative +Animate	Noun Type=proper Gender=masculine Number=plural Case=vocative Animate=yes
01N02010206000001	Npmpl--n	Noun proper masculine plural locative -Animate	Noun Type=proper Gender=masculine Number=plural Case=locative Animate=no
01N02010206000002	Npmpl--y	Noun proper masculine plural locative +Animate	Noun Type=proper Gender=masculine Number=plural Case=locative Animate=yes
01N02010207000001	Npmpi--n	Noun proper masculine plural instrumental -Animate	Noun Type=proper Gender=masculine Number=plural Case=instrumental Animate=no
01N02010207000002	Npmpi--y	Noun proper masculine plural instrumental +Animate	Noun Type=proper Gender=masculine Number=plural Case=instrumental Animate=yes
01N02020101000001	Npfsn--n	Noun proper feminine singular nominative -Animate	Noun Type=proper Gender=feminine Number=singular Case=nominative Animate=no
01N02020101000002	Npfsn--y	Noun proper feminine singular nominative +Animate	Noun Type=proper Gender=feminine Number=singular Case=nominative Animate=yes
01N02020102000001	Npfsg--n	Noun proper feminine singular genitive -Animate	Noun Type=proper Gender=feminine Number=singular Case=genitive Animate=no
01N02020102000002	Npfsg--y	Noun proper feminine singular genitive +Animate	Noun Type=proper Gender=feminine Number=singular Case=genitive Animate=yes
01N02020103000001	Npfsd--n	Noun proper feminine singular dative -Animate	Noun Type=proper Gender=feminine Number=singular Case=dative Animate=no
01N02020103000002	Npfsd--y	Noun proper feminine singular dative +Animate	Noun Type=proper Gender=feminine Number=singular Case=dative Animate=yes
01N02020104000001	Npfsa--n	Noun proper feminine singular accusative -Animate	Noun Type=proper Gender=feminine Number=singular Case=accusative Animate=no
01N02020104000002	Npfsa--y	Noun proper feminine singular accusative +Animate	Noun Type=proper Gender=feminine Number=singular Case=accusative Animate=yes
01N02020105000001	Npfsv--n	Noun proper feminine singular vocative -Animate	Noun Type=proper Gender=feminine Number=singular Case=vocative Animate=no
01N02020105000002	Npfsv--y	Noun proper feminine singular vocative +Animate	Noun Type=proper Gender=feminine Number=singular Case=vocative Animate=yes
01N02020106000001	Npfsl--n	Noun proper feminine singular locative -Animate	Noun Type=proper Gender=feminine Number=singular Case=locative Animate=no
01N02020106000002	Npfsl--y	Noun proper feminine singular locative +Animate	Noun Type=proper Gender=feminine Number=singular Case=locative Animate=yes
01N02020107000001	Npfsi--n	Noun proper feminine singular instrumental -Animate	Noun Type=proper Gender=feminine Number=singular Case=instrumental Animate=no
01N02020107000002	Npfsi--y	Noun proper feminine singular instrumental +Animate	Noun Type=proper Gender=feminine Number=singular Case=instrumental Animate=yes
01N02020201000002	Npfpn--y	Noun proper feminine plural nominative +Animate	Noun Type=proper Gender=feminine Number=plural Case=nominative Animate=yes
01N02020202000002	Npfpg--y	Noun proper feminine plural genitive +Animate	Noun Type=proper Gender=feminine Number=plural Case=genitive Animate=yes
01N02020203000002	Npfpd--y	Noun proper feminine plural dative +Animate	Noun Type=proper Gender=feminine Number=plural Case=dative Animate=yes
01N02020204000002	Npfpa--y	Noun proper feminine plural accusative +Animate	Noun Type=proper Gender=feminine Number=plural Case=accusative Animate=yes
01N02020205000002	Npfpv--y	Noun proper feminine plural vocative +Animate	Noun Type=proper Gender=feminine Number=plural Case=vocative Animate=yes
01N02020206000002	Npfpl--y	Noun proper feminine plural locative +Animate	Noun Type=proper Gender=feminine Number=plural Case=locative Animate=yes
01N02020207000002	Npfpi--y	Noun proper feminine plural instrumental +Animate	Noun Type=proper Gender=feminine Number=plural Case=instrumental Animate=yes
01N02030101000001	Npnsn--n	Noun proper neuter singular nominative -Animate	Noun Type=proper Gender=neuter Number=singular Case=nominative Animate=no
01N02030102000001	Npnsg--n	Noun proper neuter singular genitive -Animate	Noun Type=proper Gender=neuter Number=singular Case=genitive Animate=no
01N02030106000001	Npnsl--n	Noun proper neuter singular locative -Animate	Noun Type=proper Gender=neuter Number=singular Case=locative Animate=no
01N02030107000001	Npnsi--n	Noun proper neuter singular instrumental -Animate	Noun Type=proper Gender=neuter Number=singular Case=instrumental Animate=no
02V0100000000020101000100000002	Vm----fan-n---e	Verb main feminine active -Negative -Clitic perfective	Verb Type=main Gender=feminine Voice=active Negative=no Clitic=no Aspect=perfective
02V0100000001010101000100000002	Vm---sman-n---e	Verb main singular masculine active -Negative -Clitic perfective	Verb Type=main Number=singular Gender=masculine Voice=active Negative=no Clitic=no Aspect=perfective
02V0100000001030101000100000001	Vm---snan-n---p	Verb main singular neuter active -Negative -Clitic progressive	Verb Type=main Number=singular Gender=neuter Voice=active Negative=no Clitic=no Aspect=progressive
02V0100000301000101000100000002	Vm--3s-an-n---e	Verb main third singular active -Negative -Clitic perfective	Verb Type=main Person=third Number=singular Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010101000101000100000001	Vm-p1s-an-n---p	Verb main present first singular active -Negative -Clitic progressive	Verb Type=main Tense=present Person=first Number=singular Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010101000101000100000002	Vm-p1s-an-n---e	Verb main present first singular active -Negative -Clitic perfective	Verb Type=main Tense=present Person=first Number=singular Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010102000101000100000001	Vm-p1p-an-n---p	Verb main present first plural active -Negative -Clitic progressive	Verb Type=main Tense=present Person=first Number=plural Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010102000101000100000002	Vm-p1p-an-n---e	Verb main present first plural active -Negative -Clitic perfective	Verb Type=main Tense=present Person=first Number=plural Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010201000101000100000001	Vm-p2s-an-n---p	Verb main present second singular active -Negative -Clitic progressive	Verb Type=main Tense=present Person=second Number=singular Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010201000101000100000002	Vm-p2s-an-n---e	Verb main present second singular active -Negative -Clitic perfective	Verb Type=main Tense=present Person=second Number=singular Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010202000101000100000001	Vm-p2p-an-n---p	Verb main present second plural active -Negative -Clitic progressive	Verb Type=main Tense=present Person=second Number=plural Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010202000101000100000002	Vm-p2p-an-n---e	Verb main present second plural active -Negative -Clitic perfective	Verb Type=main Tense=present Person=second Number=plural Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010301000101000100000001	Vm-p3s-an-n---p	Verb main present third singular active -Negative -Clitic progressive	Verb Type=main Tense=present Person=third Number=singular Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010301000101000100000002	Vm-p3s-an-n---e	Verb main present third singular active -Negative -Clitic perfective	Verb Type=main Tense=present Person=third Number=singular Voice=active Negative=no Clitic=no Aspect=perfective
02V0100010302000101000100000001	Vm-p3p-an-n---p	Verb main present third plural active -Negative -Clitic progressive	Verb Type=main Tense=present Person=third Number=plural Voice=active Negative=no Clitic=no Aspect=progressive
02V0100010302000101000100000002	Vm-p3p-an-n---e	Verb main present third plural active -Negative -Clitic perfective	Verb Type=main Tense=present Person=third Number=plural Voice=active Negative=no Clitic=no Aspect=perfective
02V0101020000000101000100000002	Vmii---an-n---e	Verb main indicative imperfect active -Negative -Clitic perfective	Verb Type=main VForm=indicative Tense=imperfect Voice=active Negative=no Clitic=no Aspect=perfective
02V0101020101000101000100000001	Vmii1s-an-n---p	Verb main indicative imperfect first singular active -Negative -Clitic progressive	Verb Type=main VForm=indicative Tense=imperfect Person=first Number=singular Voice=active Negative=no Clitic=no Aspect=progressive
02V0101020101000101000100000002	Vmii1s-an-n---e	Verb main indicative imperfect first singular active -Negative -Clitic perfective	Verb Type=main VForm=indicative Tense=imperfect Person=first Number=singular Voice=active Negative=no Clitic=no Aspect=perfective
02V0101020102000101000100000001	Vmii1p-an-n---p	Verb main indicative imperfect first plural active -Negative -Clitic progressive	Verb Type=main VForm=indicative Tense=imperfect Person=first Number=plural Voice=active Negative=no Clitic=no Aspect=progressive
02V0101020102000101000100000002	Vmii1p-an-n---e	Verb main indicative imperfect first plural active -Negative -Clitic perfective	Verb Type=main VForm=indicative Tense=imperfect Person=first Number=plural Voice=active Negative=no Clitic=no Aspect=perfective
